#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
61 0.427294 0.8674776 1.526148 0.7698407 7.890749 227.6647 3.234293 0.8908137 1.524225 0.7446221 7.890749 227.6647 3.234293 0.8441415 1.528071 0.7950593 7.890749 227.6647 3.234293 15.81929 227.0243 -4.436911E-07 15.98199 222.6819 0 0.5 0.5
62 0.4321509 0.8727704 1.52763 0.7684758 8.021321 227.825 3.542746 0.8960509 1.525525 0.7432204 8.021321 227.825 3.542746 0.8494899 1.529736 0.7937312 8.021321 227.825 3.542746 16.10439 227.1334 -4.44323E-07 16.28683 222.7875 4.447341E-07 0.5 0.5
63 0.4389663 0.8782595 1.528973 0.7669379 8.166833 227.993 3.591502 0.9014717 1.526839 0.7416221 8.166833 227.993 3.591502 0.8550473 1.531107 0.7922537 8.166833 227.993 3.591502 16.2407 227.3227 0 16.44047 222.9744 4.450844E-07 0.5 0.5
64 0.4458553 0.8834821 1.530122 0.7654296 8.186006 228.1279 3.523747 0.9066325 1.528028 0.740054 8.186006 228.1279 3.523747 0.8603317 1.532215 0.7908053 8.186006 228.1279 3.523747 16.33922 227.5118 8.897062E-07 16.53797 223.1613 0 0.5 0.5
65 0.4528215 0.888356 1.531391 0.7637919 7.989161 228.2195 3.430492 0.9114569 1.529352 0.7383667 7.989161 228.2195 3.430492 0.8652551 1.533431 0.789217 7.989161 228.2195 3.430492 16.35251 226.6956 -4.448834E-07 16.53375 222.1121 -4.452989E-07 0.5 0.5
66 0.4599916 0.8925907 1.533346 0.7622625 7.484666 228.166 3.519959 0.915705 1.531251 0.7368541 7.484666 228.166 3.519959 0.8694764 1.53544 0.787671 7.484666 228.166 3.519959 16.06437 226.7536 4.442335E-07 16.24516 222.1768 0 0.5 0.5
67 0.4669991 0.896738 1.535818 0.7605843 6.85919 228.0891 3.714306 0.9198748 1.533605 0.7352064 6.85919 228.0891 3.714306 0.8736012 1.538031 0.7859622 6.85919 228.0891 3.714306 15.56109 226.7501 -4.431297E-07 15.75479 222.1852 -8.870998E-07 0.5 0.5
68 0.4737256 0.9004989 1.537945 0.7588823 6.017457 227.8721 4.050562 0.923714 1.535527 0.7335947 6.017457 227.8721 4.050562 0.8772838 1.540362 0.78417 6.017457 227.8721 4.050562 15.7028 225.8448 4.434365E-07 15.87115 221.9733 4.43805E-07 0.5 0.5
69 0.4809732 0.9046137 1.539316 0.7573408 5.173366 227.6867 4.319808 0.927887 1.536734 0.7321229 5.173366 227.6867 4.319808 0.8813405 1.541897 0.7825587 5.173366 227.6867 4.319808 14.9044 224.9971 8.834979E-07 15.096 220.9144 4.421449E-07 0.5 0.5
70 0.4878163 0.9083722 1.540653 0.7556956 4.209522 227.4318 4.545141 0.9317257 1.537933 0.7305666 4.209523 227.4318 4.545141 0.8850188 1.543373 0.7808247 4.209523 227.4318 4.545141 14.02645 224.8449 4.40006E-07 14.24143 220.7794 4.40422E-07 0.5 0.5
71 0.4949185 0.9118425 1.543118 0.753942 3.150234 227.1474 4.743596 0.9352817 1.540276 0.7289065 3.150234 227.1474 4.743596 0.8884032 1.545959 0.7789776 3.150234 227.1474 4.743596 13.07132 224.6477 -4.38242E-07 13.3062 220.5997 0 0.5 0.5
72 0.5038614 0.9152591 1.545511 0.7524188 2.086101 226.8275 4.972673 0.9387949 1.54253 0.7274904 2.086101 226.8275 4.972673 0.8917233 1.548492 0.7773473 2.086101 226.8275 4.972673 8.85626 224.1085 4.320377E-07 9.118727 220.3074 -2.161754E-07 0.5 0.5
73 0.5090232 0.9187043 1.547258 0.7511233 1.080945 226.453 5.205441 0.942358 1.544137 0.7263239 1.080945 226.453 5.205441 0.8950506 1.55038 0.7759227 1.080945 226.453 5.205441 7.894448 223.8448 -2.154856E-07 8.177265 220.0547 6.469076E-07 0.5 0.5
74 0.5154141 0.9219711 1.548606 0.7499118 0.2367382 226.1024 5.38868 0.9457362 1.545375 0.7252334 0.2367382 226.1024 5.38868 0.8982059 1.551838 0.7745903 0.2367382 226.1024 5.38868 357.1602 222.6489 0 357.5182 218.9027 0 0.5 0.5
75 0.5224876 0.9252697 1.549811 0.7488905 359.5651 225.7909 5.518372 0.9491359 1.546501 0.7243201 359.5651 225.7909 5.518372 0.9014035 1.55312 0.7734608 359.5651 225.7909 5.518372 356.3629 222.3047 1.069371E-07 356.7375 218.5573 1.068949E-07 0.5 0.5
76 0.5293989 0.928178 1.551134 0.747995 359.0518 225.4949 5.678903 0.952142 1.547729 0.723533 359.0518 225.4949 5.678903 0.904214 1.554538 0.7724569 359.0518 225.4949 5.678903 355.7593 221.984 1.070147E-07 356.1459 218.2354 -2.139272E-07 0.5 0.5
77 0.5390715 0.9307799 1.552438 0.7472263 358.5934 225.1867 5.879322 0.9548451 1.548914 0.722881 358.5934 225.1867 5.879322 0.9067146 1.555962 0.7715716 358.5934 225.1867 5.879322 354.9979 222.5385 -1.071297E-07 355.3954 218.7881 -4.282691E-07 0.5 0.5
78 0.5436916 0.9332355 1.553648 0.7464551 358.1685 224.9248 6.087758 0.9573813 1.55 0.722208 358.1685 224.9248 6.087758 0.9090897 1.557295 0.7707023 358.1685 224.9248 6.087758 354.4551 222.2302 0 354.8694 218.4786 1.07151E-07 0.5 0.5
79 0.5502222 0.9355524 1.555085 0.7457078 357.8161 224.6635 6.244001 0.959783 1.551345 0.7215596 357.8161 224.6635 6.244001 0.9113217 1.558825 0.769856 357.8161 224.6635 6.244001 354.1594 223.3373 0 354.6047 219.3598 2.143932E-07 0.5 0.5
80 0.5569767 0.9378168 1.555941 0.7450947 357.4196 224.431 6.404852 0.9621165 1.552106 0.721031 357.4196 224.431 6.404852 0.9135171 1.559776 0.7691585 357.4196 224.431 6.404852 353.7543 223.0499 0 354.2133 219.071 0 0.5 0.5
81 0.564337 0.9400463 1.555861 0.744653 357.1295 224.3044 6.439294 0.9643832 1.552007 0.7206299 357.1295 224.3044 6.439294 0.9157094 1.559716 0.768676 357.1295 224.3044 6.439294 353.377 222.8434 0 353.8452 218.8629 -2.146808E-07 0.5 0.5
82 0.571331 0.9418843 1.556083 0.744203 356.9666 224.2188 6.37754 0.9662538 1.552266 0.7202069 356.9666 224.2188 6.37754 0.9175149 1.559901 0.768199 356.9666 224.2188 6.37754 353.5223 223.1865 -2.148148E-07 353.9923 219.201 -2.146221E-07 0.5 0.5
83 0.5805991 0.9434327 1.557241 0.7440922 356.9157 224.0598 6.494421 0.967858 1.553354 0.7201642 356.9157 224.0598 6.494421 0.9190074 1.561127 0.7680202 356.9157 224.0598 6.494421 353.4631 223.1406 0 353.9311 219.1544 0 0.5 0.5
84 0.5851676 0.9451348 1.558003 0.7435756 356.7014 224.0514 6.518249 0.9695517 1.554103 0.7196413 356.7014 224.0514 6.518249 0.9207178 1.561903 0.7675099 356.7014 224.0514 6.518249 354.9972 223.6153 0 355.4622 219.6411 -1.070573E-07 0.5 0.5
85 0.5918633 0.946354 1.558713 0.743283 356.4412 224.0066 6.514916 0.9707776 1.554816 0.719355 356.4412 224.0066 6.514916 0.9219303 1.562611 0.767211 356.4412 224.0066 6.514916 354.7617 223.6079 -2.143386E-07 355.2271 219.6324 1.070931E-07 0.5 0.5
86 0.5986609 0.9477297 1.559218 0.7429154 356.1583 224.0015 6.473295 0.9721453 1.555347 0.7189749 356.1583 224.0015 6.473295 0.9233142 1.563089 0.7668558 356.1583 224.0015 6.473295 354.3513 224.6866 -4.289699E-07 354.8112 220.698 1.071608E-07 0.5 0.5
87 0.6060617 0.9489956 1.559752 0.7426134 355.8958 223.9893 6.374864 0.9734117 1.555941 0.7186638 355.8958 223.9893 6.374864 0.9245796 1.563564 0.7665629 355.8958 223.9893 6.374864 354.0708 224.6733 0 354.528 220.6825 1.072103E-07 0.5 0.5
