\#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
586 36.35191 1.149019 1.980728 0.2118299 13.22822 212.0995 359.6711 1.178048 1.98092 0.1935669 13.22822 212.0995 359.6711 1.119989 1.980537 0.2300929 13.22822 212.0995 359.6711 0 0 0 0 0 0 0 0
587 36.40243 1.135953 1.982026 0.211435 12.4402 212.9136 359.1945 1.164686 1.982497 0.1927135 12.4402 212.9136 359.1945 1.10722 1.981555 0.2301564 12.4402 212.9136 359.1945 0 0 0 0 0 0 0 0
588 36.48914 1.128429 1.983267 0.2195128 12.34286 214.1107 359.8216 1.156813 1.983371 0.2002603 12.34286 214.1107 359.8216 1.100045 1.983162 0.2387654 12.34286 214.1107 359.8216 0 0 0 0 0 0 0 0
589 36.54369 1.123315 1.984188 0.2270769 11.62871 214.3279 0.8934023 1.151695 1.983664 0.2078272 11.62871 214.3279 0.8934023 1.094934 1.984712 0.2463267 11.62871 214.3279 0.8934023 0 0 0 0 0 0 0 0
590 36.63401 1.119953 1.982704 0.236931 11.19904 214.0502 0.4611258 1.148399 1.982433 0.2177726 11.19904 214.0502 0.4611258 1.091507 1.982974 0.2560896 11.19904 214.0502 0.4611258 0 0 0 0 0 0 0 0
591 36.68429 1.115082 1.976209 0.2492937 10.21379 214.709 1.156281 1.14334 1.975528 0.2298696 10.21379 214.709 1.156281 1.086823 1.97689 0.268718 10.21379 214.709 1.156281 0 0 0 0 0 0 0 0
592 36.7723 1.112913 1.976161 0.2537457 11.18164 216.4698 1.488595 1.140587 1.975287 0.2335055 11.18164 216.4698 1.488595 1.085239 1.977035 0.273986 11.18164 216.4698 1.488595 0 0 0 0 0 0 0 0
593 36.82195 1.110762 1.980159 0.2541692 11.191 217.6165 2.884026 1.1381 1.978466 0.2335272 11.191 217.6165 2.884026 1.083425 1.981852 0.2748114 11.191 217.6165 2.884026 0 0 0 0 0 0 0 0
594 36.91396 1.105834 1.977647 0.24353 11.51868 217.2894 3.822109 1.133337 1.975407 0.2231607 11.51868 217.2894 3.822109 1.078332 1.979887 0.2638991 11.51868 217.2894 3.822109 0 0 0 0 0 0 0 0
595 36.96162 1.09626 1.975916 0.2120061 11.50183 215.6391 4.621386 1.124364 1.973208 0.1925348 11.50183 215.6391 4.621386 1.068156 1.978624 0.2314775 11.50183 215.6391 4.621386 0 0 0 0 0 0 0 0
596 37.06266 1.090207 1.978585 0.1665066 9.148747 213.7523 8.764822 1.118852 1.973425 0.1483644 9.148747 213.7523 8.764822 1.061562 1.983744 0.1846489 9.148747 213.7523 8.764822 0 0 0 0 0 0 0 0
597 37.12257 1.099116 1.986308 0.09262228 6.115126 204.8184 14.78007 1.129607 1.977608 0.07954848 6.115126 204.8184 14.78007 1.068626 1.995008 0.105696 6.115126 204.8184 14.78007 0 0 0 0 0 0 0 0
598 37.22824 1.110741 1.97497 0.06868947 9.314847 194.1457 18.37689 1.14273 1.9643 0.06243217 9.314847 194.1457 18.37689 1.078753 1.98564 0.07494664 9.314847 194.1457 18.37689 0 0 0 0 0 0 0 0
599 37.28364 1.133393 1.953483 0.02802539 20.56788 172.7757 16.61074 1.165565 1.944304 0.03557563 20.56788 172.7757 16.61074 1.101221 1.962663 0.02047527 20.56788 172.7757 16.61074 0 0 0 0 0 0 0 0
600 37.39738 1.129736 1.94949 0.01947081 22.39689 173.1871 13.09869 1.162554 1.942303 0.02637422 22.39689 173.1871 13.09869 1.096919 1.956676 0.0125674 22.39689 173.1871 13.09869 0 0 0 0 0 0 0 0
601 37.44722 1.094179 1.956958 0.009213924 19.98143 186.4739 12.78392 1.127705 1.949825 0.008019447 19.98143 186.4739 12.78392 1.060653 1.96409 0.01040816 19.98143 186.4739 12.78392 0 0 0 0 0 0 0 0
602 37.55616 1.046502 1.97478 0.02894032 10.9347 216.5436 13.22063 1.074212 1.967079 0.01025546 10.9347 216.5436 13.22063 1.018792 1.982482 0.04762542 10.9347 216.5436 13.22063 0 0 0 0 0 0 0 0
603 37.61065 0.9932477 1.996575 0.1395121 1.316664 283.2342 4.052048 0.9854699 1.994153 0.1061965 1.316664 283.2342 4.052048 1.001026 1.998998 0.1728276 1.316664 283.2342 4.052048 0 0 0 0 0 0 0 0
604 37.70245 1.054892 1.993048 0.2177708 4.149853 332.1096 356.7429 1.024562 1.994992 0.2018776 4.149853 332.1096 356.7429 1.085222 1.991105 0.2336637 4.149853 332.1096 356.7429 0 0 0 0 0 0 0 0
605 37.76986 1.11353 1.989137 0.2559904 7.477271 4.867324 354.4078 1.079556 1.992451 0.25932 7.477271 4.867324 354.4078 1.147503 1.985823 0.252661 7.477271 4.867324 354.4078 0 0 0 0 0 0 0 0
606 37.85056 1.114577 1.987572 0.2868559 7.963423 8.42063 354.2678 1.080889 1.990964 0.2923229 7.963423 8.42063 354.2678 1.148265 1.984179 0.2813892 7.963423 8.42063 354.2678 0 0 0 0 0 0 0 0
607 37.92513 1.101675 1.996171 0.3185217 7.383614 7.699075 357.3347 1.067751 1.997753 0.3233148 7.383614 7.699075 357.3347 1.135599 1.994589 0.3137289 7.383614 7.699075 357.3347 0 0 0 0 0 0 0 0
608 37.99884 1.078571 1.993558 0.3456701 8.731453 5.921353 357.7728 1.044503 1.994876 0.349407 8.731452 5.921353 357.7728 1.112638 1.992241 0.3419333 8.731452 5.921353 357.7728 0 0 0 0 0 0 0 0
609 38.06569 1.044992 1.987386 0.3753741 11.23696 6.554355 355.0358 1.011113 1.990297 0.3798488 11.23696 6.554355 355.0358 1.078871 1.984475 0.3708994 11.23696 6.554355 355.0358 0 0 0 0 0 0 0 0
610 38.15294 1.003199 1.986548 0.4049881 9.050858 10.03217 353.9424 0.969714 1.990122 0.41149 9.050858 10.03217 353.9424 1.036684 1.982974 0.3984861 9.050858 10.03217 353.9424 0 0 0 0 0 0 0 0
611 38.21725 0.965464 1.982775 0.4301494 8.664785 9.996378 355.0241 0.9318926 1.985716 0.4365218 8.664785 9.996378 355.0241 0.9990354 1.979835 0.423777 8.664785 9.996378 355.0241 0 0 0 0 0 0 0 0
612 38.29994 0.9316579 1.974907 0.4558256 14.53572 4.493769 357.7014 0.8975207 1.976238 0.4588548 14.53572 4.493776 357.7014 0.9657949 1.973575 0.4527963 14.53572 4.493776 357.7014 0 0 0 0 0 0 0 0
613 38.36502 0.900296 1.974656 0.4818518 14.69024 354.308 357.2628 0.8661658 1.976241 0.4788674 14.69024 354.308 357.2628 0.9344262 1.973072 0.4848361 14.69024 354.308 357.2628 0 0 0 0 0 0 0 0
614 38.44634 0.8832092 1.963159 0.5053188 19.70505 345.3233 357.0086 0.8499235 1.964844 0.4972248 19.70505 345.3233 357.0086 0.9164949 1.961474 0.5134128 19.70505 345.3233 357.0086 0 0 0 0 0 0 0 0
615 38.51424 0.8755292 1.954698 0.531262 23.72407 338.177 359.2966 0.8436294 1.955083 0.5186706 23.72407 338.177 359.2966 0.907429 1.954312 0.5438534 23.72407 338.177 359.2966 0 0 0 0 0 0 0 0
616 38.59174 0.8907841 1.954636 0.576314 24.3724 334.0631 1.376437 0.8600991 1.953885 0.5610118 24.3724 334.0631 1.376436 0.9214691 1.955386 0.5916164 24.3724 334.0631 1.376436 0 0 0 0 0 0 0 0
617 38.67217 0.9162335 1.950389 0.6287038 23.89749 333.0425 3.600194 0.8861189 1.94842 0.612409 23.89749 333.0425 3.600194 0.9463482 1.952358 0.6449986 23.89749 333.0425 3.600194 0 0 0 0 0 0 0 0
618 38.74866 0.9260803 1.948007 0.6627871 26.4859 331.1025 3.803699 0.8966102 1.94597 0.6453614 26.4859 331.1025 3.803699 0.9555504 1.950043 0.6802127 26.4859 331.1025 3.803699 0 0 0 0 0 0 0 0
619 38.82617 0.9262948 1.946831 0.6871843 28.51977 327.4645 3.757352 0.8980196 1.944857 0.6678735 28.51977 327.4645 3.757352 0.9545699 1.948806 0.7064952 28.51977 327.4645 3.757352 0 0 0 0 0 0 0 0
620 38.91544 0.9210471 1.948412 0.7129699 30.75054 324.1545 1.580592 0.8935397 1.947599 0.6925011 30.75054 324.1545 1.580592 0.9485544 1.949225 0.7334388 30.75054 324.1545 1.580592 0 0 0 0 0 0 0 0
621 38.9826 0.9153806 1.947608 0.7182978 32.47635 323.3601 2.026151 0.8882663 1.946586 0.6973203 32.47635 323.3601 2.026151 0.9424949 1.948631 0.7392755 32.47635 323.3601 2.026151 0 0 0 0 0 0 0 0
622 39.08778 0.9101385 1.939324 0.708701 36.06287 319.7885 1.374841 0.8842673 1.938659 0.6861948 36.06287 319.7885 1.374841 0.9360098 1.93999 0.7312072 36.06287 319.7885 1.374841 0 0 0 0 0 0 0 0
623 39.16286 0.909694 1.929702 0.698199 37.74564 317.7798 0.8251992 0.8845004 1.929311 0.6749305 37.74564 317.7798 0.8251992 0.9348874 1.930092 0.7214676 37.74564 317.7798 0.8251992 0 0 0 0 0 0 0 0
624 39.2576 0.905566 1.926281 0.6931041 38.05224 314.1444 358.1109 0.8811921 1.927171 0.6689917 38.05224 314.1444 358.1109 0.92994 1.925391 0.7172166 38.05224 314.1444 358.1109 0 0 0 0 0 0 0 0
